#;prob_registration_l1 -r /home/probabilistic_point_clouds_registration/build/tester /home/point_clouds_registration_benchmark//devel/registration_pairs/gazebo_summer_local.txt /home/point_clouds_registration_benchmark//eth/gazebo_summer -s 0.2 -t 0.2 -p 0.3 -r 1000 -m 10 -i 100 
id;initial_error;final_error;transformation
36535719080097;0.390373;0.136358;29;0.88945 -0.361792 0.279258 0.205682 0.401349 0.910605 -0.0985825 -1.64582 -0.218627 0.199764 0.955142 0.741462 0 0 0 1 
36535719080098;0.177167;0.124176;14;0.96286 -0.00765107 0.269893 -0.079887 0.00634117 0.999964 0.00572499 -0.146268 -0.269927 -0.00380093 0.962873 0.748899 0 0 0 1 
36535719080099;0.46993;0.124019;28;0.96788 -0.238813 -0.0785931 0.477136 0.250874 0.896929 0.364115 -1.37747 -0.0164632 -0.372137 0.928032 -0.284832 0 0 0 1 
36535719080100;0.314307;0.0731311;13;0.999847 -0.0158067 -0.00751521 -0.318579 0.0167662 0.988223 0.1521 -0.507302 0.0050225 -0.152203 0.988337 -0.508683 0 0 0 1 
36535719080101;0.365934;0.352139;20;0.971391 0.2245 -0.0774576 0.133329 -0.213917 0.968795 0.125198 0.304419 0.103148 -0.105047 0.989103 -0.491542 0 0 0 1 
36535719080102;0.240105;0.0995403;17;0.987896 -0.14461 0.0561127 -0.160169 0.145776 0.989167 -0.0172512 -0.637547 -0.0530102 0.0252222 0.998275 -0.30477 0 0 0 1 
36535719080103;0.352767;0.10368;14;0.996229 0.057496 0.0649752 -0.0554198 -0.0604651 0.997169 0.044691 -0.228209 -0.0622218 -0.0484512 0.996886 0.617319 0 0 0 1 
36535719080104;0.495293;0.313962;16;0.883308 0.04602 -0.466528 0.16404 -0.00187592 0.995509 0.0946487 -0.196593 0.468789 -0.0827288 0.879428 -1.75493 0 0 0 1 
36535719080105;0.433787;0.122251;11;0.999313 -0.000423951 0.0370511 -0.0241967 0.000128183 0.999968 0.00798473 -0.0847176 -0.0370533 -0.0079745 0.999281 0.82844 0 0 0 1 
36535719080106;0.129754;0.12378;11;0.9966 -0.020643 0.0797672 -0.0143435 0.0119798 0.994123 0.107596 -0.120588 -0.0815195 -0.106274 0.99099 0.0751147 0 0 0 1 
36535719080107;0.262145;0.299402;12;0.991262 0.106198 -0.0782357 0.154373 -0.106299 0.99433 0.00289234 0.135098 0.0780992 0.00544929 0.996931 -0.678596 0 0 0 1 
36535719080108;0.397924;0.367436;16;0.985423 0.168849 -0.0207604 -0.236444 -0.157843 0.952991 0.258638 0.155512 0.0634552 -0.251591 0.965751 -0.445086 0 0 0 1 
36535719080109;0.398301;0.324142;16;0.942769 0.212635 0.256852 0.209122 -0.228269 0.973062 0.0323047 0.550399 -0.243064 -0.0890874 0.965911 0.846085 0 0 0 1 
36535719080110;0.208018;0.105302;15;0.991188 0.132346 -0.00546758 -0.0668979 -0.131989 0.990301 0.0433818 0.246854 0.011156 -0.0422779 0.999044 -0.374817 0 0 0 1 
36535719080111;0.465339;0.125293;26;0.943711 -0.229735 0.237972 -0.178221 0.246102 0.968372 -0.0410971 -0.503464 -0.221004 0.0973492 0.970402 1.0704 0 0 0 1 
36535719080112;0.541337;0.11206;23;0.900806 0.336062 -0.274976 1.15809 -0.314487 0.941581 0.120512 1.24141 0.299411 -0.0220815 0.953869 -1.30108 0 0 0 1 
36535719080113;0.28814;0.119391;12;0.999951 0.0052604 -0.00837772 -0.0692357 -0.00502328 0.999593 0.0280773 0.461873 0.00852201 -0.0280339 0.999571 -0.0808871 0 0 0 1 
36535719080114;0.343577;0.100303;23;0.957953 -0.286654 -0.0124342 0.324583 0.286898 0.957547 0.0281783 -1.25522 0.0038289 -0.0305608 0.999526 0.256362 0 0 0 1 
36535719080115;0.500998;0.841284;18;0.995028 0.091303 -0.0397841 0.917374 -0.0891548 0.994618 0.0527866 -0.518611 0.0443896 -0.0489772 0.997813 -0.330963 0 0 0 1 
36535719080116;0.41433;0.0923724;25;0.953416 -0.23902 0.184033 0.403262 0.176804 0.937063 0.301087 -0.962346 -0.244416 -0.254523 0.93567 1.39916 0 0 0 1 
36535719080117;0.508343;0.0968001;14;0.996928 -0.0478731 0.0619868 -0.054952 0.0356606 0.982099 0.18496 -0.0985532 -0.0697318 -0.182182 0.980789 1.16776 0 0 0 1 
36535719080118;0.0642213;0.0978502;11;0.998023 0.0611168 -0.0146879 -0.122298 -0.0610773 0.998128 0.0031201 0.238957 0.0148511 -0.00221683 0.999887 -0.227211 0 0 0 1 
