#;prob_registration_l1 -r /home/probabilistic_point_clouds_registration/build/tester /home/point_clouds_registration_benchmark//devel/registration_pairs/stairs_local.txt /home/point_clouds_registration_benchmark//eth/stairs -s 0.2 -t 0.2 -p 0.3 -r 1000 -m 10 -i 100 
id;initial_error;final_error;transformation
5494384560094;0.672056;0.552587;12;0.903171 -0.0405227 -0.427364 1.57993 0.133252 0.972823 0.189365 -1.42117 0.408076 -0.227976 0.884026 -2.21853 0 0 0 1 
5494384560095;0.854827;0.217646;15;0.903673 0.421138 -0.0775777 1.13745 -0.424053 0.905286 -0.0252076 2.45795 0.0596141 0.0556765 0.996668 0.190696 0 0 0 1 
5494384560096;0.268636;0.29784;12;0.96385 -0.231884 -0.131235 0.276819 0.213493 0.966816 -0.140312 -1.17244 0.159416 0.107222 0.981371 -0.966055 0 0 0 1 
5494384560097;0.745786;0.216033;11;0.997404 0.00468144 -0.0718533 -0.143568 -0.00314757 0.999765 0.0214456 -0.50767 0.0719368 -0.0211638 0.997185 -0.0777245 0 0 0 1 
5494384560098;0.365154;0.444837;14;0.940581 -0.263815 -0.213797 0.588281 0.267116 0.963565 -0.0138358 -1.9053 0.209658 -0.044095 0.97678 -1.30213 0 0 0 1 
5494384560099;0.345567;0.205484;8;0.999443 -0.0247175 0.0224299 -0.3381 0.0252985 0.999342 -0.0260001 0.0126187 -0.0217725 0.026553 0.99941 0.232244 0 0 0 1 
5494384560100;0.37298;0.270516;13;0.946082 -0.168007 -0.276952 0.630123 0.164753 0.985708 -0.035155 -0.939534 0.2789 -0.012369 0.960241 -1.50708 0 0 0 1 
5494384560101;0.595346;0.241716;15;0.922477 0.365392 0.124602 0.0922785 -0.379295 0.917949 0.116209 2.38654 -0.0719167 -0.154461 0.985378 0.932466 0 0 0 1 
5494384560102;0.240088;0.269153;10;0.984719 -0.169121 0.0415421 -0.170461 0.173941 0.966792 -0.187239 -0.750664 -0.00849653 0.191604 0.981436 0.368786 0 0 0 1 
5494384560103;0.65911;0.217725;9;0.998829 0.00684397 -0.047893 0.0797423 -0.00773181 0.999801 -0.0183773 -0.0491728 0.0477577 0.0187261 0.998683 -0.671291 0 0 0 1 
